trade_timestamp,symbol,open,high,low,close,volume
2025-06-13 17:54:00,NVDA,141.8900,141.8900,141.8200,141.8500,4154
2025-06-13 17:53:00,NVDA,141.8400,141.8900,141.8200,141.8400,1991
2025-06-13 17:52:00,NVDA,141.8300,141.8500,141.8200,141.8400,3268
2025-06-13 17:51:00,NVDA,141.8200,141.8785,141.8100,141.8500,3060
2025-06-13 17:50:00,NVDA,141.8500,141.8900,141.8200,141.8300,1370
2025-06-13 17:49:00,NVDA,141.8700,141.8900,141.8400,141.8650,6228
2025-06-13 17:48:00,NVDA,141.9100,141.9100,141.8400,141.8700,1071
2025-06-13 17:47:00,NVDA,141.9300,141.9700,141.8400,141.9199,7942
2025-06-13 17:46:00,NVDA,141.9300,141.9300,141.8400,141.9000,1367
2025-06-13 17:45:00,NVDA,141.8300,141.9384,141.8300,141.9300,4310
2025-06-13 17:44:00,NVDA,141.8800,141.8800,141.8200,141.8500,437
2025-06-13 17:43:00,NVDA,141.8550,141.8800,141.8300,141.8700,5755
2025-06-13 17:42:00,NVDA,141.8600,141.8800,141.8300,141.8550,474
2025-06-13 17:41:00,NVDA,141.8800,141.9000,141.8300,141.8900,2716
2025-06-13 17:40:00,NVDA,141.9200,141.9200,141.8600,141.8800,2465
2025-06-13 17:39:00,NVDA,141.9200,141.9400,141.8900,141.9200,3438
2025-06-13 17:38:00,NVDA,141.9350,141.9700,141.8200,141.9000,7421
2025-06-13 17:37:00,NVDA,141.9250,141.9700,141.9100,141.9400,19826
2025-06-13 17:36:00,NVDA,141.9300,141.9400,141.9200,141.9298,3072
2025-06-13 17:35:00,NVDA,141.8900,141.9700,141.8900,141.9200,5456
2025-06-13 17:34:00,NVDA,141.8900,141.9000,141.8900,141.9000,3679
2025-06-13 17:33:00,NVDA,141.9100,141.9300,141.8900,141.9000,4509
2025-06-13 17:32:00,NVDA,141.9250,141.9400,141.8600,141.9100,7549
2025-06-13 17:31:00,NVDA,141.9100,141.9400,141.8600,141.9400,4094
2025-06-13 17:30:00,NVDA,141.9250,141.9500,141.8600,141.8850,12582
2025-06-13 17:29:00,NVDA,141.9150,141.9500,141.9100,141.9100,8714
2025-06-13 17:28:00,NVDA,141.8512,141.9400,141.8500,141.9200,11692
2025-06-13 17:27:00,NVDA,141.8800,141.9000,141.8300,141.8500,9785
2025-06-13 17:26:00,NVDA,141.8600,141.9700,141.8500,141.8700,2119847
2025-06-13 17:25:00,NVDA,141.8400,141.8700,141.8300,141.8600,6126
2025-06-13 17:24:00,NVDA,141.7810,141.8300,141.7800,141.8300,4680
2025-06-13 17:23:00,NVDA,141.7800,141.8000,141.7800,141.8000,4833
2025-06-13 17:22:00,NVDA,141.7800,141.8100,141.7300,141.7800,3673
2025-06-13 17:21:00,NVDA,141.7499,141.7800,141.7200,141.7313,10680
2025-06-13 17:20:00,NVDA,115.5176,148.4115,115.5176,141.7500,6420
2025-06-13 17:19:00,NVDA,167.8754,167.8754,112.0984,141.7600,6816
2025-06-13 17:18:00,NVDA,141.7800,141.7800,100.1947,141.7600,4057
2025-06-13 17:17:00,NVDA,118.6983,167.8754,96.1520,141.7700,17867
2025-06-13 17:16:00,NVDA,105.3189,171.9518,105.3189,141.7900,6546
2025-06-13 17:15:00,NVDA,141.8200,176.1650,106.1084,117.7585,5876
2025-06-13 17:14:00,NVDA,141.8200,162.9574,106.2544,141.8000,6373
2025-06-13 17:13:00,NVDA,171.9518,171.9518,105.3189,141.8200,9257
2025-06-13 17:12:00,NVDA,141.8000,176.1650,99.1886,141.8100,970
2025-06-13 17:11:00,NVDA,141.8200,177.4003,115.9518,141.8050,3402
2025-06-13 17:10:00,NVDA,141.8200,166.0743,99.5178,141.8150,11880
2025-06-13 17:09:00,NVDA,141.8400,141.8500,106.1084,141.8300,3972
2025-06-13 17:08:00,NVDA,141.8600,141.8600,96.1520,141.8400,4508
2025-06-13 17:07:00,NVDA,141.8500,150.2600,119.2149,141.8600,2659
2025-06-13 17:06:00,NVDA,141.8500,147.6606,106.2544,141.8300,12873
2025-06-13 17:05:00,NVDA,141.8400,175.3419,115.6614,141.8400,8521
2025-06-13 17:04:00,NVDA,141.8300,175.3419,116.3466,141.8399,3104
2025-06-13 17:03:00,NVDA,108.2620,148.3430,108.2620,115.9518,4685
2025-06-13 17:02:00,NVDA,115.5176,141.9500,106.0898,141.8400,9008
2025-06-13 17:01:00,NVDA,141.9100,169.2500,117.3583,141.9100,7891
2025-06-13 17:00:00,NVDA,141.8100,141.9400,141.8000,141.8800,11582
2025-06-13 16:59:00,NVDA,141.8100,141.9700,141.8000,141.8400,753522
2025-06-13 16:58:00,NVDA,141.8500,141.8700,141.8100,141.8200,8516
2025-06-13 16:57:00,NVDA,141.8300,141.8700,141.8100,141.8500,2109
2025-06-13 16:56:00,NVDA,141.8400,141.8600,141.8000,141.8300,1066
2025-06-13 16:55:00,NVDA,141.8300,141.8500,141.8000,141.8350,4443
2025-06-13 16:54:00,NVDA,141.8000,141.8300,141.8000,141.8200,2649
2025-06-13 16:53:00,NVDA,141.8200,141.8300,141.8000,141.8098,3660
2025-06-13 16:52:00,NVDA,141.8200,141.8700,141.8100,141.8300,21947
2025-06-13 16:51:00,NVDA,141.8350,141.8700,141.8200,141.8500,9176
2025-06-13 16:50:00,NVDA,141.8398,141.8400,141.8200,141.8350,5011
2025-06-13 16:49:00,NVDA,141.8500,141.8500,141.8300,141.8400,7568
2025-06-13 16:48:00,NVDA,141.8500,141.8500,141.8200,141.8400,9321
2025-06-13 16:47:00,NVDA,141.8700,141.8800,141.8300,141.8400,22477
2025-06-13 16:46:00,NVDA,141.9100,141.9100,141.8500,141.8700,1871
2025-06-13 16:45:00,NVDA,141.8800,141.9270,141.8400,141.9000,7718
2025-06-13 16:44:00,NVDA,141.8900,141.9200,141.8400,141.8650,7902
2025-06-13 16:43:00,NVDA,141.8650,141.9400,141.8500,141.9300,7594
2025-06-13 16:42:00,NVDA,141.8800,141.9100,141.8500,141.8700,6840
2025-06-13 16:41:00,NVDA,141.9500,141.9500,141.8800,141.8800,6233
2025-06-13 16:40:00,NVDA,141.9300,141.9600,141.9100,141.9400,8405
2025-06-13 16:39:00,NVDA,141.9600,141.9700,141.9300,141.9300,11086
2025-06-13 16:38:00,NVDA,141.9200,141.9700,141.9200,141.9600,6901
2025-06-13 16:37:00,NVDA,141.9500,141.9700,141.9100,141.9500,16434
2025-06-13 16:36:00,NVDA,141.9300,142.1100,141.9100,141.9412,26789
2025-06-13 16:35:00,NVDA,141.9500,141.9500,141.9200,141.9250,7365
2025-06-13 16:34:00,NVDA,141.9200,141.9500,141.9200,141.9500,5995
2025-06-13 16:33:00,NVDA,141.9101,141.9500,141.9100,141.9201,6364
2025-06-13 16:32:00,NVDA,141.9000,141.9700,108.9200,141.9100,8234
2025-06-13 16:31:00,NVDA,141.8798,141.9700,141.8600,141.9000,8428
2025-06-13 16:30:00,NVDA,141.9000,141.9000,141.8700,141.8700,10109
2025-06-13 16:29:00,NVDA,141.8985,141.9000,141.8300,141.8700,5115
2025-06-13 16:28:00,NVDA,141.8700,141.9600,141.8400,141.8800,22027
2025-06-13 16:27:00,NVDA,141.8600,141.9000,141.8600,141.8794,2447
2025-06-13 16:26:00,NVDA,141.9000,141.9500,141.8500,141.8500,9405
2025-06-13 16:25:00,NVDA,141.9200,141.9200,141.8600,141.9000,5089
2025-06-13 16:24:00,NVDA,141.8800,141.9200,141.8600,141.9200,10335
2025-06-13 16:23:00,NVDA,141.9000,141.9000,141.8800,141.8800,9332
2025-06-13 16:22:00,NVDA,141.8800,141.9100,141.8800,141.9000,17571
2025-06-13 16:21:00,NVDA,141.8900,141.9700,141.8800,141.8802,18100
2025-06-13 16:20:00,NVDA,141.9250,141.9300,141.8800,141.8900,17556
2025-06-13 16:19:00,NVDA,141.9400,141.9400,141.9200,141.9298,8960
2025-06-13 16:18:00,NVDA,141.9300,141.9400,141.9100,141.9400,3230
2025-06-13 16:17:00,NVDA,141.9400,141.9400,141.9000,141.9300,8966
2025-06-13 16:16:00,NVDA,141.9300,141.9700,141.9197,141.9400,25769
2025-06-13 16:15:00,NVDA,141.9600,141.9993,141.9100,141.9300,19619
2025-06-13 16:14:00,NVDA,142.0400,142.0500,141.9300,141.9600,24078
2025-06-13 16:13:00,NVDA,142.0200,142.0600,141.9753,142.0000,233901
2025-06-13 16:12:00,NVDA,142.0500,142.0599,142.0000,142.0000,24399
2025-06-13 16:11:00,NVDA,142.0591,142.1100,142.0100,142.0300,24233
2025-06-13 16:10:00,NVDA,142.0500,142.0800,142.0200,142.0500,5837
2025-06-13 16:09:00,NVDA,141.9700,142.1000,141.9700,142.0600,31338
2025-06-13 16:08:00,NVDA,142.0300,142.1100,142.0298,142.0808,27447
2025-06-13 16:07:00,NVDA,142.0600,142.1100,141.9800,142.0203,42506
2025-06-13 16:06:00,NVDA,142.1000,142.1300,142.0500,142.0600,34547
2025-06-13 16:05:00,NVDA,142.0900,142.1300,141.9700,142.1050,41595
2025-06-13 16:04:00,NVDA,142.0500,142.1100,141.9700,142.0800,715935
2025-06-13 16:03:00,NVDA,141.9800,142.0900,141.9700,142.0500,173291
2025-06-13 16:02:00,NVDA,142.0200,142.0700,141.9700,141.9800,104390
2025-06-13 16:01:00,NVDA,141.9500,142.0500,141.9001,142.0488,111485
2025-06-13 16:00:00,NVDA,141.9600,141.9700,141.6525,141.9100,22807797
2025-06-13 15:59:00,NVDA,141.8000,142.0000,141.7200,141.9600,2601272
2025-06-13 15:58:00,NVDA,141.7700,141.8400,141.7100,141.8000,904810
2025-06-13 15:57:00,NVDA,141.7600,141.8300,141.7100,141.7600,655081
2025-06-13 15:56:00,NVDA,141.7450,141.8600,141.7100,141.7600,636528
2025-06-13 15:55:00,NVDA,141.7000,141.9000,141.6600,141.7450,2030305
2025-06-13 15:54:00,NVDA,141.6500,141.7600,141.5200,141.7100,1391112
2025-06-13 15:53:00,NVDA,141.7400,141.8000,141.6200,141.6450,407166
2025-06-13 15:52:00,NVDA,141.7700,141.8499,141.6500,141.7250,554035
2025-06-13 15:51:00,NVDA,141.8400,141.8900,141.7200,141.7750,520216
2025-06-13 15:50:00,NVDA,141.8000,141.9800,141.7300,141.8350,678988
2025-06-13 15:49:00,NVDA,141.8400,141.9200,141.7750,141.7999,472769
2025-06-13 15:48:00,NVDA,141.6550,141.9000,141.6200,141.8300,463496
2025-06-13 15:47:00,NVDA,141.6301,141.7400,141.4500,141.6600,497244
2025-06-13 15:46:00,NVDA,141.5800,141.6700,141.4700,141.6387,418918
2025-06-13 15:45:00,NVDA,141.5800,141.6300,141.4701,141.5800,384303
2025-06-13 15:44:00,NVDA,141.6600,141.6750,141.5735,141.5883,303332
2025-06-13 15:43:00,NVDA,141.7000,141.7200,141.6400,141.6624,278687
2025-06-13 15:42:00,NVDA,141.8550,141.8900,141.6950,141.7000,355137
2025-06-13 15:41:00,NVDA,141.9250,142.0000,141.8250,141.8599,444360
2025-06-13 15:40:00,NVDA,141.8900,141.9283,141.7800,141.9250,326158
2025-06-13 15:39:00,NVDA,141.9200,141.9300,141.8500,141.8950,277116
2025-06-13 15:38:00,NVDA,141.9150,141.9800,141.8800,141.9250,348216
2025-06-13 15:37:00,NVDA,141.8950,141.9600,141.8000,141.9100,367528
2025-06-13 15:36:00,NVDA,141.6700,141.9100,141.6400,141.8950,422232
2025-06-13 15:35:00,NVDA,141.5900,141.7100,141.5600,141.6600,298674
2025-06-13 15:34:00,NVDA,141.5500,141.6299,141.4800,141.6000,305926
2025-06-13 15:33:00,NVDA,141.7550,141.7550,141.5000,141.5536,417154
2025-06-13 15:32:00,NVDA,141.7750,141.8450,141.7000,141.7600,314775
2025-06-13 15:31:00,NVDA,141.8150,141.8550,141.7300,141.7750,407035
2025-06-13 15:30:00,NVDA,141.5050,141.8400,141.4950,141.8100,3488016
2025-06-13 15:29:00,NVDA,141.5487,141.5650,141.4800,141.5050,225927
2025-06-13 15:28:00,NVDA,141.4950,141.6000,141.4950,141.5500,375627
2025-06-13 15:27:00,NVDA,141.5000,141.5300,141.4400,141.4950,231062
2025-06-13 15:26:00,NVDA,141.5450,141.6002,141.4800,141.5000,261371
2025-06-13 15:25:00,NVDA,141.5500,141.5800,141.4700,141.5500,353547
2025-06-13 15:24:00,NVDA,141.5850,141.6500,141.5500,141.5500,267083
2025-06-13 15:23:00,NVDA,141.6400,141.6599,141.5800,141.5900,310801
2025-06-13 15:22:00,NVDA,141.7350,141.7903,141.6200,141.6401,373725
2025-06-13 15:21:00,NVDA,141.8800,141.9600,141.7300,141.7346,356607
2025-06-13 15:20:00,NVDA,141.8400,141.9800,141.8100,141.8800,433702
2025-06-13 15:19:00,NVDA,141.9050,141.9100,141.7900,141.8500,347567
2025-06-13 15:18:00,NVDA,141.9450,142.0100,141.8900,141.9050,262791
2025-06-13 15:17:00,NVDA,142.0050,142.0250,141.8700,141.9400,251197
2025-06-13 15:16:00,NVDA,141.9950,142.0800,141.9700,142.0000,595703
2025-06-13 15:15:00,NVDA,141.9650,142.0200,141.8900,142.0000,324432
2025-06-13 15:14:00,NVDA,141.8800,142.0400,141.8600,141.9695,397834
2025-06-13 15:13:00,NVDA,141.8250,141.9400,141.7948,141.8800,261995
2025-06-13 15:12:00,NVDA,141.8400,141.8400,141.7400,141.8250,189708
2025-06-13 15:11:00,NVDA,141.9400,141.9400,141.7900,141.8499,241826
2025-06-13 15:10:00,NVDA,141.9365,141.9600,141.8545,141.9350,258886
2025-06-13 15:09:00,NVDA,141.8050,141.9800,141.7900,141.9301,289944
2025-06-13 15:08:00,NVDA,141.8911,141.9250,141.7800,141.8100,261992
2025-06-13 15:07:00,NVDA,141.7950,141.9200,141.7687,141.9000,284185
2025-06-13 15:06:00,NVDA,141.7700,141.8299,141.7115,141.7910,305860
2025-06-13 15:05:00,NVDA,141.6300,141.7900,141.6100,141.7800,261386
2025-06-13 15:04:00,NVDA,141.6400,141.7100,141.6000,141.6300,204077
2025-06-13 15:03:00,NVDA,141.5654,141.7400,141.5310,141.6400,331176
2025-06-13 15:02:00,NVDA,141.6300,141.6550,141.5250,141.5600,329349
2025-06-13 15:01:00,NVDA,141.7300,141.7700,141.6200,141.6300,311205
2025-06-13 15:00:00,NVDA,141.7750,141.8950,141.7000,141.7314,527147
2025-06-13 14:59:00,NVDA,141.5618,141.7800,141.5400,141.7800,283250
2025-06-13 14:58:00,NVDA,141.5450,141.6600,141.5200,141.5650,255230
2025-06-13 14:57:00,NVDA,141.6200,141.6301,141.4387,141.5400,280023
2025-06-13 14:56:00,NVDA,141.5700,141.6400,141.5100,141.6235,295554
2025-06-13 14:55:00,NVDA,141.6450,141.7800,141.4615,141.5689,526060
2025-06-13 14:54:00,NVDA,141.4650,141.6600,141.4300,141.6487,450245
2025-06-13 14:53:00,NVDA,141.3550,141.4800,141.3150,141.4650,258101
2025-06-13 14:52:00,NVDA,141.3600,141.4500,141.3200,141.3550,270943
2025-06-13 14:51:00,NVDA,141.2200,141.4300,141.1800,141.3500,343000
2025-06-13 14:50:00,NVDA,141.1700,141.3000,141.1500,141.2200,338622
2025-06-13 14:49:00,NVDA,141.2400,141.2500,141.1418,141.1700,335716
2025-06-13 14:48:00,NVDA,141.3200,141.3799,141.2200,141.2400,339962
2025-06-13 14:47:00,NVDA,141.3950,141.4950,141.2750,141.3399,378192
2025-06-13 14:46:00,NVDA,141.4700,141.5300,141.3900,141.4000,356133
2025-06-13 14:45:00,NVDA,141.3150,141.5450,141.2850,141.4701,538328
2025-06-13 14:44:00,NVDA,141.2550,141.3600,141.1900,141.3152,342692
2025-06-13 14:43:00,NVDA,141.1950,141.2700,141.1200,141.2500,244952
2025-06-13 14:42:00,NVDA,141.1000,141.2900,141.0800,141.1950,345136
2025-06-13 14:41:00,NVDA,141.2100,141.3700,141.1000,141.1100,625712
2025-06-13 14:40:00,NVDA,141.0600,141.2200,140.8550,141.2200,585195
2025-06-13 14:39:00,NVDA,141.0600,141.1600,141.0100,141.0589,562795
2025-06-13 14:38:00,NVDA,141.1000,141.1000,140.8900,141.0750,1054550
2025-06-13 14:37:00,NVDA,141.0700,141.2197,141.0600,141.1000,481327
2025-06-13 14:36:00,NVDA,141.2650,141.2650,141.0300,141.0700,515671
2025-06-13 14:35:00,NVDA,141.2600,141.3500,141.2100,141.2789,401157
2025-06-13 14:34:00,NVDA,141.1935,141.3300,141.1400,141.2550,566541
2025-06-13 14:33:00,NVDA,141.2600,141.3600,141.1800,141.1900,431284
2025-06-13 14:32:00,NVDA,141.4100,141.4400,141.2100,141.2699,562736
2025-06-13 14:31:00,NVDA,141.5700,141.5982,141.3500,141.4200,699872
2025-06-13 14:30:00,NVDA,141.5900,141.6900,141.5300,141.5784,386150
2025-06-13 14:29:00,NVDA,141.6700,141.6750,141.5650,141.6000,331729
2025-06-13 14:28:00,NVDA,141.6700,141.7250,141.6050,141.6850,275213
2025-06-13 14:27:00,NVDA,141.8150,141.8500,141.6100,141.6900,479179
2025-06-13 14:26:00,NVDA,141.9500,141.9600,141.7600,141.8300,369330
2025-06-13 14:25:00,NVDA,141.9688,141.9950,141.9200,141.9585,135300
2025-06-13 14:24:00,NVDA,142.0150,142.0400,141.9550,141.9700,181269
2025-06-13 14:23:00,NVDA,141.8900,142.0588,141.8600,142.0150,329504
2025-06-13 14:22:00,NVDA,141.9500,141.9500,141.8500,141.8950,255482
2025-06-13 14:21:00,NVDA,141.9700,142.0100,141.9063,141.9550,258559
2025-06-13 14:20:00,NVDA,142.0387,142.0850,141.9500,141.9701,280223
