trade_timestamp,symbol,open,high,low,close,volume
2025-06-20 18:56:00,NVDA,143.6100,143.6200,143.6000,143.6000,1582
2025-06-20 18:55:00,NVDA,143.6200,143.6200,143.5900,143.6100,1216
2025-06-20 18:54:00,NVDA,143.6000,143.6200,143.5900,143.6100,4869
2025-06-20 18:53:00,NVDA,143.6100,143.6200,143.6100,143.6100,1062
2025-06-20 18:52:00,NVDA,143.6100,143.6200,143.6000,143.6001,2118
2025-06-20 18:51:00,NVDA,143.6100,143.6300,143.6000,143.6295,1428
2025-06-20 18:50:00,NVDA,143.6200,143.6300,143.6100,143.6150,3517
2025-06-20 18:49:00,NVDA,143.5900,143.6300,143.5900,143.6291,1077
2025-06-20 18:48:00,NVDA,143.6294,143.6300,141.7909,143.6300,1310
2025-06-20 18:47:00,NVDA,143.6200,143.6300,143.6100,143.6100,1586
2025-06-20 18:46:00,NVDA,143.6300,143.6300,143.6200,143.6201,993
2025-06-20 18:45:00,NVDA,143.6300,143.6300,135.7508,143.6250,761
2025-06-20 18:44:00,NVDA,143.6000,143.6300,143.6000,143.6250,11962
2025-06-20 18:43:00,NVDA,143.6200,143.6300,143.6000,143.6300,752
2025-06-20 18:42:00,NVDA,143.6300,143.6300,143.6000,143.6300,4763
2025-06-20 18:41:00,NVDA,143.6150,143.6300,143.6000,143.6200,2110
2025-06-20 18:40:00,NVDA,143.5900,143.6400,143.5900,143.6000,1168
2025-06-20 18:39:00,NVDA,143.5900,143.6000,143.5800,143.5900,2519
2025-06-20 18:38:00,NVDA,143.5900,143.6000,143.5800,143.5900,3369
2025-06-20 18:37:00,NVDA,143.5900,143.6000,141.7909,141.7909,726
2025-06-20 18:36:00,NVDA,143.6000,143.6000,143.5800,143.5900,233
2025-06-20 18:35:00,NVDA,143.5800,143.6000,143.5800,143.5900,541
2025-06-20 18:34:00,NVDA,143.5898,143.5900,143.5800,143.5850,1835
2025-06-20 18:33:00,NVDA,143.5900,143.6000,143.5800,143.5800,1454
2025-06-20 18:32:00,NVDA,143.5998,143.6000,136.4720,143.6000,6357
2025-06-20 18:31:00,NVDA,143.6200,143.6600,143.5900,143.5950,7985
2025-06-20 18:30:00,NVDA,143.6300,153.5191,139.4670,143.6400,1069
2025-06-20 18:29:00,NVDA,143.7200,143.7200,143.6200,143.6200,1358
2025-06-20 18:28:00,NVDA,143.6600,143.7300,136.1615,143.6600,1614
2025-06-20 18:27:00,NVDA,143.6100,143.7700,143.0990,143.6600,15284
2025-06-20 18:26:00,NVDA,143.6200,143.6400,142.5380,143.6000,636
2025-06-20 18:25:00,NVDA,143.6100,143.6400,135.7508,143.6400,247
2025-06-20 18:24:00,NVDA,143.5900,143.6400,137.3102,143.5919,963
2025-06-20 18:23:00,NVDA,143.6000,143.6400,133.6858,143.6000,3951
2025-06-20 18:22:00,NVDA,143.5800,143.6200,143.5800,143.6000,1950
2025-06-20 18:21:00,NVDA,143.5700,143.6000,143.5700,143.5900,593
2025-06-20 18:20:00,NVDA,143.5900,143.6000,142.1300,143.5850,1812
2025-06-20 18:19:00,NVDA,143.5711,143.6000,143.5700,143.5900,2055
2025-06-20 18:18:00,NVDA,143.5850,151.4433,136.7753,143.5900,2429
2025-06-20 18:17:00,NVDA,143.5850,143.6000,143.5700,143.5900,367
2025-06-20 18:16:00,NVDA,143.6000,143.6000,143.5700,143.5800,756
2025-06-20 18:15:00,NVDA,143.5800,143.8500,143.5700,143.5850,475
2025-06-20 18:14:00,NVDA,143.5850,143.6100,143.5700,143.6000,537
2025-06-20 18:13:00,NVDA,143.6000,143.6000,143.5700,143.5700,1253
2025-06-20 18:12:00,NVDA,143.5700,151.4433,135.8541,143.6000,3696
2025-06-20 18:11:00,NVDA,143.6000,143.6000,141.5720,143.5700,1127
2025-06-20 18:10:00,NVDA,143.5900,143.6000,143.5728,143.5850,1683
2025-06-20 18:09:00,NVDA,143.5900,143.6000,143.5800,143.5900,466
2025-06-20 18:08:00,NVDA,143.5850,143.6000,143.5700,143.6000,305
2025-06-20 18:07:00,NVDA,143.5700,143.6100,143.5700,143.5700,1716
2025-06-20 18:06:00,NVDA,143.5700,143.6200,139.9864,143.5700,1530
2025-06-20 18:05:00,NVDA,143.5799,143.5900,143.5700,143.5800,4466
2025-06-20 18:04:00,NVDA,143.5600,143.5800,143.5600,143.5700,454
2025-06-20 18:03:00,NVDA,143.5800,143.5800,139.4670,143.5600,1385
2025-06-20 18:02:00,NVDA,143.5700,143.5800,143.5600,143.5800,2827
2025-06-20 18:01:00,NVDA,143.5700,143.5800,143.5600,143.5600,2100
2025-06-20 18:00:00,NVDA,143.5800,143.5800,143.5600,143.5800,1067
2025-06-20 17:59:00,NVDA,143.5900,153.5191,141.7909,143.5801,3000
2025-06-20 17:58:00,NVDA,143.5600,143.6000,143.5500,143.5800,2800
2025-06-20 17:57:00,NVDA,143.5900,143.6000,141.7909,143.5600,1861
2025-06-20 17:56:00,NVDA,143.5800,143.6000,143.5600,143.5993,4610
2025-06-20 17:55:00,NVDA,143.5900,143.8500,143.5600,143.6000,96505
2025-06-20 17:54:00,NVDA,143.5900,143.6100,143.5700,143.6100,1638
2025-06-20 17:53:00,NVDA,143.5700,143.6200,138.4240,143.5900,1195
2025-06-20 17:52:00,NVDA,143.5900,143.6100,143.5300,143.6100,444
2025-06-20 17:51:00,NVDA,143.6000,143.6100,135.8541,143.5500,942
2025-06-20 17:50:00,NVDA,143.5000,143.6000,143.4900,143.6000,2070
2025-06-20 17:49:00,NVDA,143.5600,143.6000,136.4544,143.4900,5649
2025-06-20 17:48:00,NVDA,143.4800,143.6000,133.7531,143.5600,7719
2025-06-20 17:47:00,NVDA,136.7753,143.5000,136.7753,143.5000,4640
2025-06-20 17:46:00,NVDA,143.4803,143.5400,143.4800,143.5000,3957
2025-06-20 17:45:00,NVDA,143.5800,143.5800,141.7909,143.4800,28661
2025-06-20 17:44:00,NVDA,143.6000,143.6200,143.5600,143.5800,5072
2025-06-20 17:43:00,NVDA,143.6300,143.6500,143.6000,143.6000,2327
2025-06-20 17:42:00,NVDA,143.6400,143.6500,139.8987,143.6500,10146
2025-06-20 17:41:00,NVDA,143.6000,143.6500,143.6000,143.6400,2029
2025-06-20 17:40:00,NVDA,143.6900,143.6900,143.6000,143.6201,3022
2025-06-20 17:39:00,NVDA,143.6000,143.6900,141.7909,143.6200,3716
2025-06-20 17:38:00,NVDA,143.6000,143.6400,143.5600,143.5600,3499
2025-06-20 17:37:00,NVDA,143.6150,143.6400,143.6000,143.6000,630
2025-06-20 17:36:00,NVDA,143.6300,144.7735,143.6100,143.6299,967
2025-06-20 17:35:00,NVDA,143.6300,143.6500,143.6100,143.6300,1402
2025-06-20 17:34:00,NVDA,143.5700,143.6700,143.5700,143.6500,5662
2025-06-20 17:33:00,NVDA,143.6100,143.6300,143.5400,143.5800,3500
2025-06-20 17:32:00,NVDA,143.6600,143.6600,143.5600,143.6100,1359
2025-06-20 17:31:00,NVDA,143.6100,143.6600,143.5800,143.6400,4410
2025-06-20 17:30:00,NVDA,143.6400,143.6400,143.5600,143.6000,7488
2025-06-20 17:29:00,NVDA,143.6600,143.6700,143.6200,143.6200,6620
2025-06-20 17:28:00,NVDA,143.6400,143.6700,143.6300,143.6600,2699
2025-06-20 17:27:00,NVDA,143.6500,143.6800,143.6100,143.6600,4588
2025-06-20 17:26:00,NVDA,143.6400,143.6500,143.6100,143.6200,6943
2025-06-20 17:25:00,NVDA,143.6500,143.6500,143.6200,143.6400,4453
2025-06-20 17:24:00,NVDA,143.6400,143.6500,143.6200,143.6400,7132
2025-06-20 17:23:00,NVDA,143.6200,143.6400,143.6200,143.6400,1686
2025-06-20 17:22:00,NVDA,143.6400,143.6500,143.6100,143.6200,5326
2025-06-20 17:21:00,NVDA,143.6300,143.6500,143.6100,143.6390,4894
2025-06-20 17:20:00,NVDA,143.5900,143.6300,143.5700,143.6100,3808
2025-06-20 17:19:00,NVDA,143.5991,143.6000,143.5700,143.5800,1150
2025-06-20 17:18:00,NVDA,143.5700,143.6000,143.5600,143.6000,855
2025-06-20 17:17:00,NVDA,143.5600,143.5900,143.5400,143.5800,6952
2025-06-20 17:16:00,NVDA,143.5700,143.6000,143.5400,143.5600,5229
2025-06-20 17:15:00,NVDA,143.5900,143.6000,143.5600,143.5600,5331
2025-06-20 17:14:00,NVDA,143.5900,143.6000,143.5600,143.6000,2381
2025-06-20 17:13:00,NVDA,143.6000,143.6000,143.5600,143.6000,4510
2025-06-20 17:12:00,NVDA,143.5800,143.6100,143.5500,143.6000,8751
2025-06-20 17:11:00,NVDA,143.5995,143.6000,143.5600,143.5800,4365
2025-06-20 17:10:00,NVDA,143.6000,143.6300,143.5600,143.6000,3809
2025-06-20 17:09:00,NVDA,143.6000,143.6300,143.5700,143.6000,5580
2025-06-20 17:08:00,NVDA,143.6100,143.6300,143.5700,143.5754,8893
2025-06-20 17:07:00,NVDA,143.6000,143.6400,143.6000,143.6100,5790
2025-06-20 17:06:00,NVDA,143.6750,143.7000,143.6100,143.6200,9774
2025-06-20 17:05:00,NVDA,143.6800,143.7000,143.6300,143.6700,5960
2025-06-20 17:04:00,NVDA,143.6800,143.7000,143.6300,143.6800,22753
2025-06-20 17:03:00,NVDA,143.7450,143.7500,143.6800,143.6999,7230
2025-06-20 17:02:00,NVDA,143.7500,143.8500,143.7400,143.7400,1457898
2025-06-20 17:01:00,NVDA,143.7500,143.8100,143.7400,143.7600,7374
2025-06-20 17:00:00,NVDA,143.7400,143.7500,143.7300,143.7400,4509
2025-06-20 16:59:00,NVDA,143.7500,143.8200,143.7200,143.7500,9870
2025-06-20 16:58:00,NVDA,143.7700,143.8100,143.7200,143.7500,7450
2025-06-20 16:57:00,NVDA,143.8090,143.8100,143.7500,143.8100,1061
2025-06-20 16:56:00,NVDA,143.7300,143.8100,143.7100,143.8088,10645
2025-06-20 16:55:00,NVDA,143.7400,143.7500,143.7213,143.7400,4355
2025-06-20 16:54:00,NVDA,143.7400,143.7500,143.7100,143.7350,9266
2025-06-20 16:53:00,NVDA,143.7400,143.8100,143.7300,143.7300,18622
2025-06-20 16:52:00,NVDA,143.7300,143.7500,143.7300,143.7305,2715
2025-06-20 16:51:00,NVDA,143.7700,143.7700,143.7300,143.7397,10811
2025-06-20 16:50:00,NVDA,143.7500,143.7500,143.7300,143.7500,5753
2025-06-20 16:49:00,NVDA,143.7500,143.8100,143.7300,143.7500,8305
2025-06-20 16:48:00,NVDA,143.8300,143.8400,143.7400,143.7400,11476
2025-06-20 16:47:00,NVDA,143.7900,143.8500,143.7800,143.8400,9662
2025-06-20 16:46:00,NVDA,143.8300,143.8500,143.7700,143.8050,6293
2025-06-20 16:45:00,NVDA,143.8100,143.8400,143.7500,143.8000,2778
2025-06-20 16:44:00,NVDA,143.7700,143.8100,143.7400,143.8100,2936
2025-06-20 16:43:00,NVDA,143.8000,143.8400,143.7100,143.8000,6156
2025-06-20 16:42:00,NVDA,143.7500,143.8400,143.7100,143.8000,3682
2025-06-20 16:41:00,NVDA,143.8000,143.8000,143.7300,143.7800,12391
2025-06-20 16:40:00,NVDA,143.8250,143.8500,143.7500,143.7500,8451
2025-06-20 16:39:00,NVDA,143.8400,143.8500,143.8000,143.8500,2849
2025-06-20 16:38:00,NVDA,143.8500,143.8500,143.7600,143.8300,5536
2025-06-20 16:37:00,NVDA,143.8110,143.8500,143.8100,143.8500,3799
2025-06-20 16:36:00,NVDA,143.8200,143.8400,143.8100,143.8100,5047
2025-06-20 16:35:00,NVDA,143.7500,143.8600,143.7500,143.8250,16740
2025-06-20 16:34:00,NVDA,143.8090,143.8500,143.7500,143.7500,15325
2025-06-20 16:33:00,NVDA,143.8000,143.8200,143.7400,143.8100,4984
2025-06-20 16:32:00,NVDA,143.8300,143.8500,143.7400,143.8100,10689
2025-06-20 16:31:00,NVDA,143.7400,143.8200,143.7400,143.7700,12691
2025-06-20 16:30:00,NVDA,143.7500,143.7900,143.7200,143.7500,2798
2025-06-20 16:29:00,NVDA,143.7699,143.7699,143.7200,143.7200,7467
2025-06-20 16:28:00,NVDA,143.7400,143.8200,143.7300,143.7500,4273
2025-06-20 16:27:00,NVDA,143.7700,143.7800,143.7200,143.7500,18312
2025-06-20 16:26:00,NVDA,143.8200,143.8200,143.7700,143.7700,7445
2025-06-20 16:25:00,NVDA,143.7700,143.8400,143.4250,143.8200,2877
2025-06-20 16:24:00,NVDA,143.7600,143.8300,143.7600,143.7900,8397
2025-06-20 16:23:00,NVDA,143.8000,143.8000,143.7600,143.7795,7606
2025-06-20 16:22:00,NVDA,143.7800,143.8100,143.7800,143.8000,4423
2025-06-20 16:21:00,NVDA,143.8092,143.8500,143.7600,143.7800,2560
2025-06-20 16:20:00,NVDA,143.7610,143.8300,143.7600,143.8100,6384
2025-06-20 16:19:00,NVDA,143.7998,143.8400,143.7600,143.7900,6327
2025-06-20 16:18:00,NVDA,143.7898,143.8300,143.7600,143.7800,13825
2025-06-20 16:17:00,NVDA,143.8000,143.8500,143.7600,143.7900,17466
2025-06-20 16:16:00,NVDA,143.8100,143.8200,143.7900,143.8000,9462
2025-06-20 16:15:00,NVDA,143.8500,143.9200,143.7900,143.8100,50495
2025-06-20 16:14:00,NVDA,143.8100,143.8500,143.7900,143.8100,2438133
2025-06-20 16:13:00,NVDA,143.8100,143.8300,143.7700,143.8200,20529
2025-06-20 16:12:00,NVDA,143.8194,143.8500,143.8000,143.8100,626409
2025-06-20 16:11:00,NVDA,143.7900,143.8500,143.7700,143.8100,236160
2025-06-20 16:10:00,NVDA,143.8600,143.9200,143.8000,143.8000,113877
2025-06-20 16:09:00,NVDA,143.9200,143.9400,143.8485,143.8600,18400
2025-06-20 16:08:00,NVDA,143.9899,143.9900,143.8500,143.9300,1507600
2025-06-20 16:07:00,NVDA,143.9600,143.9900,143.7925,143.9800,35453
2025-06-20 16:06:00,NVDA,144.0000,144.0100,143.8476,143.9700,6065558
2025-06-20 16:05:00,NVDA,143.9700,144.0400,143.8500,143.9900,722235
2025-06-20 16:04:00,NVDA,144.0200,144.0400,143.8500,143.9600,79154
2025-06-20 16:03:00,NVDA,143.9600,144.0200,143.7799,144.0200,248201
2025-06-20 16:02:00,NVDA,144.0600,144.0700,143.8490,143.9692,2067283
2025-06-20 16:01:00,NVDA,143.9500,144.1300,143.8500,144.0450,160158
2025-06-20 16:00:00,NVDA,143.8500,144.0000,143.7000,143.9800,78941267
2025-06-20 15:59:00,NVDA,143.8200,143.9800,143.7100,143.7800,3314464
2025-06-20 15:58:00,NVDA,143.7900,143.8400,143.7500,143.8200,1143508
2025-06-20 15:57:00,NVDA,143.8219,143.8600,143.7300,143.7863,802652
2025-06-20 15:56:00,NVDA,143.8800,143.9700,143.8200,143.8250,904997
2025-06-20 15:55:00,NVDA,143.4600,144.0000,143.4600,143.8750,1443223
2025-06-20 15:54:00,NVDA,143.6150,143.6166,143.0700,143.4650,1896773
2025-06-20 15:53:00,NVDA,143.4200,144.0000,143.3954,143.6087,626298
2025-06-20 15:52:00,NVDA,143.4500,143.5200,143.3600,143.3951,511540
2025-06-20 15:51:00,NVDA,143.4800,143.6000,143.4100,143.4400,493994
2025-06-20 15:50:00,NVDA,143.5100,143.9100,143.4400,143.4800,948960
2025-06-20 15:49:00,NVDA,143.5181,143.5800,143.5000,143.5000,342831
2025-06-20 15:48:00,NVDA,143.5233,143.5800,143.5100,143.5146,320965
2025-06-20 15:47:00,NVDA,143.5250,143.5800,143.4700,143.5201,445336
2025-06-20 15:46:00,NVDA,143.6350,143.6400,143.5200,143.5250,386691
2025-06-20 15:45:00,NVDA,143.6900,143.7200,143.6000,143.6399,417374
2025-06-20 15:44:00,NVDA,143.6800,143.7450,143.6500,143.7000,307491
2025-06-20 15:43:00,NVDA,143.7000,143.7950,143.6600,143.6800,234228
2025-06-20 15:42:00,NVDA,143.7846,143.8300,143.6952,143.6987,354882
2025-06-20 15:41:00,NVDA,143.7300,143.8200,143.7300,143.7800,296990
2025-06-20 15:40:00,NVDA,143.6900,143.7400,143.6650,143.7250,284243
2025-06-20 15:39:00,NVDA,143.8150,143.8200,143.6850,143.6900,242182
2025-06-20 15:38:00,NVDA,143.7850,143.8650,143.7650,143.8150,242433
2025-06-20 15:37:00,NVDA,143.8254,143.8300,143.7350,143.7850,148975
2025-06-20 15:36:00,NVDA,143.8112,143.8350,143.7400,143.8250,208871
2025-06-20 15:35:00,NVDA,143.8700,143.9300,143.8000,143.8100,238338
2025-06-20 15:34:00,NVDA,143.8900,143.9050,143.8200,143.8800,196524
2025-06-20 15:33:00,NVDA,143.9318,143.9400,143.8600,143.8850,184335
2025-06-20 15:32:00,NVDA,143.9250,143.9752,143.8850,143.9350,220855
2025-06-20 15:31:00,NVDA,143.9600,143.9700,143.8800,143.9200,286376
2025-06-20 15:30:00,NVDA,143.7900,143.9700,143.7850,143.9550,288472
2025-06-20 15:29:00,NVDA,143.8000,143.8900,143.7750,143.7899,272193
2025-06-20 15:28:00,NVDA,143.6700,143.8250,143.6700,143.8050,327744
2025-06-20 15:27:00,NVDA,143.7000,143.7250,143.6600,143.6800,180373
2025-06-20 15:26:00,NVDA,143.7179,143.7350,143.6300,143.6950,248776
2025-06-20 15:25:00,NVDA,143.7700,143.7950,143.7050,143.7184,226547
2025-06-20 15:24:00,NVDA,143.8350,143.9000,143.7700,143.7700,216431
2025-06-20 15:23:00,NVDA,143.7505,143.8452,143.7300,143.8300,188795
2025-06-20 15:22:00,NVDA,143.7750,143.8262,143.7300,143.7560,201274
2025-06-20 15:21:00,NVDA,143.8250,143.8350,143.7300,143.7700,255086
2025-06-20 15:20:00,NVDA,143.8700,143.8782,143.8200,143.8283,171832
2025-06-20 15:19:00,NVDA,143.8200,143.9000,143.8200,143.8650,201014
2025-06-20 15:18:00,NVDA,143.7600,143.8200,143.7400,143.8150,229038
2025-06-20 15:17:00,NVDA,143.7401,143.7750,143.7100,143.7625,172875
2025-06-20 15:16:00,NVDA,143.7200,143.8087,143.7000,143.7442,304254
2025-06-20 15:15:00,NVDA,143.6500,143.7250,143.6310,143.7187,180115
2025-06-20 15:14:00,NVDA,143.7050,143.7200,143.6400,143.6600,273055
2025-06-20 15:13:00,NVDA,143.7382,143.7850,143.6900,143.7050,218537
2025-06-20 15:12:00,NVDA,143.6950,143.7700,143.6501,143.7350,199274
2025-06-20 15:11:00,NVDA,143.6500,143.7000,143.6400,143.6965,122904
2025-06-20 15:10:00,NVDA,143.7099,143.7185,143.6117,143.6500,184114
2025-06-20 15:09:00,NVDA,143.7100,143.7700,143.6800,143.7011,389842
2025-06-20 15:08:00,NVDA,143.6600,143.7200,143.6500,143.7099,136642
2025-06-20 15:07:00,NVDA,143.7088,143.7399,143.6150,143.6700,188031
2025-06-20 15:06:00,NVDA,143.7135,143.8150,143.6800,143.7048,274868
2025-06-20 15:05:00,NVDA,143.6000,143.7350,143.5718,143.7101,261354
2025-06-20 15:04:00,NVDA,143.6200,143.6650,143.6000,143.6000,153092
2025-06-20 15:03:00,NVDA,143.7200,143.7200,143.6101,143.6200,176952
2025-06-20 15:02:00,NVDA,143.7701,143.7850,143.6923,143.7150,168563
2025-06-20 15:01:00,NVDA,143.6954,143.8150,143.6901,143.7700,328972
2025-06-20 15:00:00,NVDA,143.6800,143.7400,143.6100,143.6950,250454
2025-06-20 14:59:00,NVDA,143.6650,143.6850,143.6001,143.6745,163512
2025-06-20 14:58:00,NVDA,143.6900,143.7300,143.6000,143.6667,247752
2025-06-20 14:57:00,NVDA,143.6800,143.7800,143.6600,143.6900,272274
2025-06-20 14:56:00,NVDA,143.9338,143.9500,143.6600,143.6899,486183
2025-06-20 14:55:00,NVDA,143.9850,143.9950,143.8900,143.9350,180518
2025-06-20 14:54:00,NVDA,143.9750,144.0250,143.9700,143.9850,158573
2025-06-20 14:53:00,NVDA,143.9950,144.0099,143.9500,143.9785,172958
2025-06-20 14:52:00,NVDA,144.0050,144.0200,143.9700,143.9925,171780
2025-06-20 14:51:00,NVDA,143.9200,144.0300,143.8750,144.0000,279227
2025-06-20 14:50:00,NVDA,143.8700,143.9750,143.8700,143.9150,253122
2025-06-20 14:49:00,NVDA,143.9076,143.9100,143.8600,143.8750,200170
2025-06-20 14:48:00,NVDA,143.9650,143.9783,143.8900,143.9050,220917
2025-06-20 14:47:00,NVDA,144.0800,144.0850,143.9400,143.9650,220167
2025-06-20 14:46:00,NVDA,144.0600,144.1000,144.0600,144.0900,136212
2025-06-20 14:45:00,NVDA,144.0100,144.0850,143.9818,144.0550,177738
2025-06-20 14:44:00,NVDA,144.0000,144.0400,143.9600,144.0050,175060
2025-06-20 14:43:00,NVDA,144.1200,144.1500,144.0000,144.0018,205198
2025-06-20 14:42:00,NVDA,144.1900,144.2300,144.1200,144.1250,173517
2025-06-20 14:41:00,NVDA,144.1118,144.2000,144.1018,144.1850,158965
2025-06-20 14:40:00,NVDA,144.1350,144.1454,144.0400,144.1118,162048
2025-06-20 14:39:00,NVDA,144.0850,144.1500,144.0850,144.1350,126835
2025-06-20 14:38:00,NVDA,144.1000,144.1300,144.0600,144.0848,235480
2025-06-20 14:37:00,NVDA,144.1950,144.2200,144.0900,144.0950,192376
2025-06-20 14:36:00,NVDA,144.2618,144.2700,144.2000,144.2000,129129
2025-06-20 14:35:00,NVDA,144.2050,144.2800,144.1500,144.2654,154118
2025-06-20 14:34:00,NVDA,144.2500,144.3050,144.2000,144.2094,174715
2025-06-20 14:33:00,NVDA,144.2850,144.3200,144.2500,144.2518,240799
2025-06-20 14:32:00,NVDA,144.1550,144.3000,144.1500,144.2801,232894
2025-06-20 14:31:00,NVDA,144.1700,144.1700,144.1100,144.1500,346280
2025-06-20 14:30:00,NVDA,144.1550,144.2300,144.1500,144.1600,188033
2025-06-20 14:29:00,NVDA,144.1500,144.1753,144.1200,144.1600,180235
2025-06-20 14:28:00,NVDA,144.1350,144.1500,144.0500,144.1450,202554
2025-06-20 14:27:00,NVDA,144.1654,144.1987,144.1250,144.1350,139170
2025-06-20 14:26:00,NVDA,144.2176,144.2800,144.1300,144.1648,290469
2025-06-20 14:25:00,NVDA,144.1703,144.2200,144.1500,144.2150,142100
2025-06-20 14:24:00,NVDA,144.1600,144.2150,144.1399,144.1748,208982
2025-06-20 14:23:00,NVDA,144.0754,144.1800,144.0650,144.1501,153156
2025-06-20 14:22:00,NVDA,144.1650,144.1700,144.0700,144.0800,189400
2025-06-20 14:21:00,NVDA,144.1500,144.1800,144.1202,144.1650,159374
2025-06-20 14:20:00,NVDA,144.1200,144.1900,144.1101,144.1535,264015
